a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60
0.908,126.994111313266,128.868016941119,130.654165846877,132.443268069891,134.194460058808,135.96001192967,137.695964768196,139.405184087558,141.090591524239,142.755147931277,144.401837829232
0.91,129.736291726927,131.650416751373,133.471605831897,135.295984843109,137.080470958084,138.880176966796,140.648409077444,142.388195837917,144.102612300622,145.794763171219,147.467767372347
0.912,132.558114684927,134.512866632069,136.3692017546,138.22913833701,140.046991075771,141.880940609114,143.681495852543,145.45185409202,147.195248583965,148.914931861043,150.614160500957
0.914,135.46234340753,137.458103916632,139.349661872722,141.245414053962,143.09667652603,144.964927023409,146.797818715621,148.598723270605,150.371036852684,152.118163693519,153.843501163639
0.916,138.45185162809,140.488974534401,142.415801190218,144.347602788051,146.232286994153,148.134862116774,150.000116744955,151.831655375741,153.632787088989,155.407089154113,157.158368297349
0.918,141.529629102115,143.608438421711,145.570591927495,147.538605882649,149.456690916235,151.393824708119,153.29164489597,155.153607779866,156.983468267379,158.784963334451,160.561798074668
0.92,144.698849838947,146.819575258987,148.817607046245,150.821440807389,152.773245777463,154.744975967986,156.67499828247,158.567261682207,160.425698145101,162.25420782146,164.056645723377
0.922,147.963374174402,150.126127975642,152.159646149279,154.199878998284,156.185181746733,158.191261814857,160.153763906207,162.076380811591,163.963246601743,165.818447510696,167.646009468172
0.924,151.32611584153,153.531368270553,155.600794814385,157.676988707726,159.696044808924,161.736698640172,163.731128866301,165.683909781497,167.599013146715,169.480681929149,171.333191462607
0.926,154.791785283291,157.039548685582,159.144480829248,161.25720194338,163.3094674035,165.384726691798,167.411330528809,169.393881205679,171.336911059213,173.244870642058,175.122118296203
0.928,158.363956382334,160.65445680842,162.795000936753,164.944121740715,167.029702583227,169.139344380419,171.197910571297,173.21018709318,175.180923739013,177.114769218287,179.016262040553
0.93,162.04721308505,164.380629412544,166.556880999595,168.74218843044,170.861032114413,173.004895679519,175.095158813015,177.136862697996,179.134979515847,181.094359900622,183.019725308267
0.932,165.846371500383,168.222828092733,170.434706985581,172.656060430176,174.808105594625,176.985936515623,179.107573749889,181.178438268922,183.203670916798,185.188121063086,187.13680969384
0.934,169.766490834721,172.186053294701,174.43358481407,176.690627916447,178.875846152588,181.087248154866,183.240205584715,185.339978917704,187.391790955995,189.400930469837,191.372514358802
0.936,173.813027316864,176.275764300294,178.558668328655,180.851752531326,183.069300389088,185.314437643516,187.498187676675,189.626167260855,191.704069197667,193.737394195526,195.731449029134
0.938,177.992307604313,180.498125892471,182.816065070542,185.144473884183,187.394650519232,189.672727890608,191.887012245489,194.043016715505,196.14659249939,198.203480475784,200.219202540063
0.94,182.310303921636,184.859213577732,187.211830785439,189.575821452818,191.857696070056,194.168773058213,196.412736979223,198.596178655473,200.724820034562,202.80464558268,204.84139451343
0.942,186.774120661566,189.365976413663,191.753052355599,194.152059879474,196.465362090729,198.808816488614,201.082126036865,203.292334506922,205.445356309209,207.547422314647,209.604490665973
0.944,191.391441642162,194.026001535477,196.447244817215,198.880599427663,201.224989985731,203.600097046518,205.902349259273,208.138566192798,210.31520184678,212.438735630606,214.515345565588
0.946,196.170425159331,198.847342389106,201.302384236681,203.7695763213,206.144369753348,208.550589452994,210.881013927277,213.142387661293,215.341784555921,217.485933917546,219.581233851832
0.948,201.119945544901,203.839076829638,206.326943665205,208.827824929511,211.232109224316,213.668895390357,216.026309315372,218.312276300424,220.533619195977,222.697348481095,224.810109772452
0.95,206.250254031673,209.010755994086,211.531355433304,214.064762536159,216.497803172783,218.96427155165,221.348060994829,223.657212460967,225.899436433447,228.081683498676,230.211118710921
0.952,211.572044310741,214.373514477809,216.925738523655,219.490980463039,221.951970693536,224.447030072432,226.856104948913,229.187571448151,231.449492585105,233.649093436971,235.793847797671
0.954,217.097252927108,219.939302180648,222.521877008183,225.118136010918,227.606120515819,230.128551552384,232.561666499369,234.914487870398,237.194795949555,239.410448445841,241.568829222271
0.956,222.839730203289,225.720959961117,228.333400901547,230.959141183865,233.472952821164,236.021484889686,238.477593002891,240.849928688056,243.147179665304,245.37748271997,247.548462073185
0.958,228.813816547611,231.733481478777,234.374237692681,237.028334129091,239.566654437997,242.139752700026,244.617245896554,247.007787443789,249.320425885591,251.563608778709,253.745227747918
0.96,235.036507423685,237.993202932461,240.661045718317,243.342179412312,245.903137401562,248.499436694065,250.996386334106,253.403262915853,255.729473056561,257.983770647532,260.174309051115
0.962,241.52636654359,244.518778572568,247.211939102077,249.91860626204,252.500136683235,255.118029581935,257.632275625587,260.053409008739,262.391188965824,264.65466878605,266.852255600377
0.964,248.305272086075,251.331238620587,254.048128892193,256.777938138812,259.378477567006,262.015258415073,264.544994414294,266.978313669143,269.325364090665,271.595528163363,273.79749148926
0.966,255.396960088331,258.455015557588,261.192845931722,263.943754773879,266.560660232303,269.214161938331,271.756619262776,274.199476181752,276.55325968514,278.827670402244,281.031660422776
0.968,262.830124829695,265.917050926372,268.67391730022,271.442830545876,274.073812046299,276.740575617787,279.293174898895,281.742749988735,284.100240607752,286.375692458117,288.579105773317
0.97,270.636480883889,273.74978875214,276.522327315533,279.306470616137,281.947977809129,284.62519405148,287.184344152387,289.637227550037,291.995179940785,294.268700759336,296.467962930747
0.972,278.854589313725,281.990552254504,284.775267192749,287.570592667186,290.219311026322,292.903120061303,295.464785840922,297.917179945133,300.272010452642,302.539953329691,304.731018336211
0.974,287.528705449293,290.683249461034,293.476150441461,296.278827569269,298.930051870146,301.615775260412,304.175730402596,306.623273758277,308.970506411617,311.228421689552,313.407505650463
0.976,296.713073592827,299.880978615207,302.677132929424,305.481752799361,308.130654172152,310.813310530015,313.366455433231,315.80395349264,318.138313594586,320.381139716553,322.54347982376
0.978,306.472839951229,309.647946879045,312.441213420309,315.242028628154,317.882220387121,320.555492067697,323.095663817155,325.516922336408,327.833023867995,330.055143382755,332.194971555807
0.98,316.888048783949,320.062903800284,322.846315956992,325.635735730386,328.260613863435,330.916970221723,333.436821258029,335.83501125249,338.125387434552,340.320157227934,342.430819364098
0.982,328.059650342938,331.224860001036,333.990181813558,336.759362000003,339.359890125792,341.99025498463,344.481133241315,346.847803781883,349.104329579081,351.26363814856,353.337388240767
0.984,340.118506191773,343.262394851292,345.998060027165,348.73610866664,351.301708957393,353.89519642491,356.346050266616,358.67108903966,360.883718804956,362.99807202308,365.025487086237
0.986,353.236548085901,356.343725567531,359.036964922509,361.729584445975,364.246755376027,366.78938229808,369.187736668497,371.457542844771,373.614629666345,375.671860991076,377.641479474085
0.988,367.650703775685,370.701729524216,373.334396270211,375.963576362119,378.415633059186,380.890014403838,383.217834597505,385.417133788407,387.502557640383,389.487891047993,391.385385846161
0.99,383.701982802769,386.67036267138,389.2187631051,391.760756513296,394.124398323233,396.506652960009,398.74294001353,400.849987458519,402.843629116788,404.73772606462,406.544401259738
0.992,401.913849618905,404.762006541158,407.193069336589,409.614295654723,411.857568043809,414.116459389162,416.229895391521,418.215941400419,420.090305836833,421.867153266485,423.558826017657
0.994,423.168810073656,425.838740569238,428.103095839011,430.353308687814,432.430310843388,434.517506101555,436.463687348393,438.286557533928,440.002416846873,441.624109451234,443.164666220358
0.996,449.186423682708,451.581145518302,453.596027837688,455.5919605685,457.425426200211,459.263064860987,460.969909363405,462.561752076105,464.054799625894,465.461759352111,466.793644545717
0.998,484.41003608966,486.325010575552,487.917654607082,489.488868699763,490.921867573753,492.353088033728,493.673880482612,494.899485880982,496.042552510779,497.116204876311,498.127235299663
1,575.675675675676,575.675675675676,575.675675675676,575.675675675676,575.675675675676,575.675675675676,575.675675675676,575.675675675676,575.675675675676,575.675675675676,575.675675675676
