a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60,T_65
0.844,61.8288190911543,63.3966737036553,65.079687090208,66.9295129846846,68.938219275858,71.0961907772602,73.3855273924308,75.8110428549532,78.3557777672957,81.0107251443573,83.7714680034135,86.6250355292293
0.846,62.5536329731099,64.1824675052717,65.9716170385964,67.9281830262321,70.0432987133735,72.3066045015804,74.6996532549211,77.2273281288276,79.8716226842291,82.6236941032631,85.4778440821093,88.4218266947624
0.848,63.2956395503391,65.0175598513531,66.9145126157991,68.9792437524082,71.2022918495152,73.5721994179233,76.070281848035,78.7006988908538,81.4451342076161,84.2946618623364,87.242252793872,90.2766538317532
0.85,64.0707936593793,65.9024100947127,67.9093667962034,70.0842616171005,72.416338890181,74.8938643919441,77.4981380907793,80.2319334172833,83.0770367048615,86.0242967354597,89.0654216488347,92.1901172359305
0.852,64.8947288804496,66.8385002717143,68.9569579652887,71.2435450866748,73.6863497704231,76.272729968792,78.9839677295026,81.8218246300333,84.7680683458745,87.8132801510842,90.9480042597865,94.1627074216792
0.854,65.7683805840173,67.8262366174252,70.0585411457117,72.4581038971966,75.0130435461261,77.7094056098285,80.5286330914187,83.4711805707215,86.5189815671875,89.662307108466,92.8905645954835,96.1950139878641
0.856,66.6932544157745,68.8671130685369,71.2146819271172,73.7292929913878,76.3974052003446,79.2048261957885,82.133013189897,85.1808248936633,88.3305435549007,91.5723920501699,94.8937588369469,98.2876398705822
0.858,67.6696429379154,69.9615971853232,72.4266676686788,75.0578224362495,77.8404398341539,80.7599452100095,83.7980042532519,86.9515973787289,90.2035367473508,93.5440301569063,96.9582572872968,100.441539892262
0.86,68.6993530813127,71.1113422758721,73.6956246827726,76.4447030792874,79.3431732754805,82.3757353141322,85.5245202746173,88.784510394939,92.1387811653534,95.5779495285842,99.0851397990159,102.657199794254
0.862,69.782752006258,72.3170348815337,75.0224050213562,77.8910310839721,80.906652711424,84.0531889464606,87.3137027432856,90.6804974227877,94.1374991543882,97.6749704448261,101.274875638441,104.935133163521
0.864,70.9215315053518,73.5797827111807,76.4081740410362,79.3979263904256,82.5319473451541,85.7933189440447,89.1664413914987,92.6403108938948,96.2001655774386,99.8363224118978,103.528096265476,107.276576376436
0.866,72.1165753100577,74.9008398226182,77.8541235980567,80.9665334423353,84.2201490785171,87.5974140029021,91.0836413741056,94.6648623287984,98.327630892043,102.062342157136,105.846199328206,109.681777982645
0.868,73.3690054136785,76.2816588523298,79.3614728623039,82.5980219419838,85.9723732215561,89.466424924634,93.066295591252,96.7555577763659,100.521425332307,104.354290889217,108.229325048241,112.151890269669
0.87,74.6801730887653,77.7232224224603,80.9314691625598,84.2935876346868,87.7897592302053,91.4013691803141,95.1158960063945,98.9130863930992,102.781867424996,106.712891800554,110.678981182433,114.687403660708
0.872,76.0516284962802,79.2268510564978,82.5653888644406,86.054453124013,89.6735525354883,93.4034074907652,97.2332184389696,101.138592189348,105.110490860515,109.139267776488,113.195464122283,117.289572066092
0.874,77.4844431779931,80.7938975626345,84.2645382825214,87.8819813836709,91.625345864755,95.4742322849331,99.4194942155541,103.433322259686,107.507861756583,111.634134482435,115.780303893693,119.958819954227
0.876,78.9800424777889,82.4257480612573,86.0302546282367,89.7777542788116,93.6459721712234,97.6144698340032,101.676082116627,105.798300034846,109.975683492302,114.199019872574,118.434059987452,122.69638887382
0.878,80.5398886597993,84.1239085494594,87.8639109172183,91.7427705207788,95.7370475300251,99.8260029445663,104.004100598688,108.234653043719,112.514546144612,116.834521487182,121.157732721638,125.503183921119
0.88,82.1654821177974,85.8900584184783,89.7674849892439,93.7786576790403,97.8999808775586,102.109610138034,106.404767650924,110.743986187311,115.125723287209,119.541821169605,123.952656296971,128.380025498675
0.882,83.8584765983264,87.7254983176833,91.7419481410142,95.8870720204125,100.136192027581,104.467427737496,108.879839937473,113.327197152013,117.810828699105,122.322302103344,126.819791055292,131.327983697109
0.884,85.6206509853846,89.6317625225821,93.7891190621579,98.0693378264008,102.44709132275,106.900335248716,111.430316713175,115.985695414301,120.570764313135,125.177075502072,129.760182780234,134.348159646627
0.886,87.4534413077272,91.611021690538,95.9107585127455,100.327243613414,104.834673295998,109.409956445528,114.05773032398,118.720927493453,123.406890519817,128.107294985268,132.775035186016,137.441687010211
0.888,89.3585179522275,93.6645786510104,98.1085271359873,102.662599456972,107.30018094306,111.998067585024,116.763653817487,121.534414806827,126.320604612167,131.114273589912,135.86558668035,140.609733559993
0.89,91.3383791634113,95.7946414998528,100.38405110393,105.076922082012,109.845415348939,114.666331559752,119.549702664953,124.427615533998,129.313342452906,134.199361576709,139.033112021984,143.853502842336
0.892,93.3941755275139,98.0027151046318,102.739807626629,107.572153116724,112.472227702334,117.416329740708,122.417536574299,127.402081777636,132.38658023278,137.363948177965,142.278924071246,147.174235937505
0.894,95.5287063098158,100.291418736527,105.177303581047,110.150290022544,115.182521338515,120.249866758973,125.368861399821,130.459513185973,135.541836325857,140.60946806427,145.604375639738,150.573213320328
0.896,97.7434866078523,102.66245226252,107.698683368544,112.813388351559,117.97825388754,123.168798171803,128.405431154667,133.601525939088,138.780673248107,143.937762258903,149.010983242001,154.051756828681
0.898,100.040890093513,105.11805486388,110.306157306723,115.56356411891,120.861439534282,126.175305380275,131.529050132642,136.82982571294,142.105145015393,147.350083281837,152.500415202957,157.611231747218
0.9,102.423647412871,107.660597026623,113.002003139074,118.40299629719,123.834151397198,129.271271631125,134.741575146333,140.146168462601,145.516610216018,150.847999267154,156.073910564989,161.253437052986
0.902,104.893849341159,110.29252472741,115.7885688122,121.333929440318,126.898524033247,132.458666733738,138.045491448276,143.553044216813,149.016877118229,154.433708702697,159.733301202959,164.979712171551
0.904,107.45410477582,113.016362569167,118.66827539573,124.358676444897,130.057180863001,135.739952098242,141.442428731665,147.05178539788,152.608296079725,158.10854890229,163.480385378239,168.791672244254
0.906,110.107110312711,115.834717077076,121.64405528033,127.480009036807,133.312369513645,139.117427518629,144.934969004356,150.645122810465,156.292408431345,161.874883087882,167.31685812956,172.691223543015
0.908,112.855908244239,118.750513568365,124.718388589758,130.700512547209,136.666677365558,142.593543590066,148.525068907262,154.334774746209,160.071595195879,165.734289478782,171.244576709132,176.680081616422
0.91,115.703462740795,121.76685351738,127.894123014992,134.022962632415,140.122687010367,146.170688716609,152.215743168138,158.123366873497,163.948152902937,169.6891584143,175.265900716823,180.760014556408
0.912,118.652620179484,124.886399301699,131.17446363756,137.450125815467,143.683632836827,149.851989437641,156.009201531137,162.013453649544,167.924219498248,173.741769046614,179.382600909625,184.933316433989
0.914,121.707215466376,128.113016502401,134.562651475775,140.985585144422,147.352128089831,153.640061243801,159.908197278132,166.007426454103,172.002325926971,177.894284759728,183.596976600055,189.202030563475
0.916,124.870232738768,131.449820956312,138.061885411374,144.632268549548,151.131396473757,157.537881594871,163.915636275635,170.108045939421,176.185099466899,182.149205062854,187.911419561604,193.568301811922
0.918,128.146081354799,134.900503759243,141.675845049472,148.393643963243,155.024781721034,161.54862893362,168.034533254133,174.318177710842,180.475269487827,186.509129147064,192.328419847566,198.034515655082
0.92,131.538306480208,138.46905649631,145.408352727869,152.27335447374,159.03575404827,165.675687717722,172.268018015453,178.640939075695,184.875673628835,190.976762078597,196.85057204593,202.603160883252
0.922,135.051165471178,142.159631490948,149.263380993884,156.275450705723,163.168036632441,169.922881992972,176.619760630428,183.079716585099,189.389416676076,195.555401322723,201.480582008998,207.277032599438
0.924,138.689146011021,145.97655026231,153.245060569387,160.404026486624,167.425888921605,174.293498541059,181.093093427621,187.637487768091,194.019989299439,200.247690491765,206.221710889034,212.058969765208
0.926,142.456986318325,149.924312531192,157.358356346714,164.663043773203,171.812856786976,178.791919595328,185.691847127453,192.318355959636,198.770331448718,205.057042718844,211.076800148147,216.951659061234
0.928,146.360232134366,154.008553700629,161.607511841913,169.057837480037,176.334115284163,183.422022750662,190.419962064777,197.125715344041,203.644674355499,209.98699286878,216.049317526235,221.958735116831
0.93,150.403543164049,158.233797657152,165.998296159984,173.592837287894,180.993925938955,188.188736362434,195.282149392711,202.063986933539,208.646591076609,215.041385880792,221.142611009816,227.083132953829
0.932,154.593612543369,162.606137106448,170.535759412109,178.273440707976,185.797430853005,193.0967123784,200.282643285542,207.137541541538,213.780273525006,220.223994586407,226.360931314764,232.329005563142
0.934,158.936115191726,167.131718743369,175.225892753571,183.105362806155,190.750073906644,198.151009646361,205.426378780626,212.350888817622,219.050243549304,225.539158177949,231.708033675904,237.699978536173
0.936,163.437904656106,171.816914163998,180.074978557841,188.094594201365,195.85756145894,203.357473719999,210.718732338061,217.7092657864,224.461255617258,230.99144497144,237.188289389857,243.200235379195
0.938,168.106186558563,176.669074953836,185.089919330682,193.247650759311,201.126377153559,208.721752155175,216.165465018239,223.217953577986,230.018314794361,236.585670579164,242.80641349218,248.834282691971
0.94,172.948978246661,181.695299831565,190.278097007352,198.571787987584,206.562929125436,214.250220506692,221.772213648003,228.88245101692,235.727429898349,242.327344247381,248.567768423467,254.607028230688
0.942,177.974615091032,186.90428472064,195.647300963539,204.074343526396,212.174760546586,219.949754692489,227.54605455681,234.709577650198,241.593898272404,248.221955308634,254.47730514843,260.523943874681
0.944,183.192443656668,192.304623879788,201.206074694614,209.763524954525,217.96941814306,225.828124948763,233.493825759324,240.705719922712,247.6247425982,254.275874419741,260.541444474566,266.59021709544
0.946,188.612279762527,197.906143348492,206.96379054436,215.64826433471,223.955417752316,231.893182522443,239.623153964013,246.878242793924,253.82669494336,260.495602001511,266.766260247765,272.812591463125
0.948,194.245005818887,203.719262303466,212.93038098491,221.738074050726,230.14209189767,238.153905873397,245.942525616696,253.235080044715,260.207298026696,266.888526884509,273.158924091704,279.197520185522
0.95,200.103110705513,209.755951731539,219.11752288022,228.044134434828,236.539581239096,244.619372619179,252.461193818832,259.785265655369,266.775326353994,273.462545209179,279.727113144591,285.752362370764
0.952,206.199159175788,216.028479356279,225.536798573736,234.577467787634,243.1588680527,251.300852865696,259.188921701225,266.537856473654,273.539271264732,280.22658747426,286.479061816513,292.485184823413
0.954,212.54807292758,222.551105706212,232.201790743879,241.350972736861,250.012006294994,258.20937359464,266.136812443929,273.503903328599,280.509761867679,287.190010701822,293.424421736769,299.405353759763
0.956,219.16585658574,229.339112763531,239.127083950039,248.378664248045,257.112396770618,265.357869619998,273.31705672339,280.694551948066,287.697516273688,294.363823474056,300.573022630037,306.52212977613
0.958,226.070433776105,236.410074214325,246.329763478723,255.676599602438,264.475297158296,272.76065358191,280.742909225363,288.123182039964,295.114820083881,301.759510296687,307.936485223379,313.846813182026
0.96,233.281934482417,243.782923975094,253.8275626532,263.261846838652,272.116931257871,280.433326020429,288.429844194172,295.803442227461,302.775972929702,309.390666265367,315.527461831816,321.391783954905
0.962,240.82284178982,251.479237393055,261.641394879729,271.154140404969,280.055791865189,288.393531274675,296.394310371572,303.751965241639,310.695765871542,317.271511609928,323.360058063303,329.170588990201
0.964,248.718968696581,259.52384088166,269.794229322177,279.375393081806,288.313500006113,296.661480378912,304.655698124201,311.986958515823,318.891819713826,325.419158408082,331.450510126391,337.198859390416
0.966,256.999038756105,267.944373721078,278.312952627826,287.950990267861,296.91318531368,305.259576011187,313.235029052945,320.52841740673,327.383680724096,333.852560189745,339.817367924646,345.494266855495
0.968,265.697012599361,276.772469485361,287.227123046726,296.909451900397,305.882297149746,314.213836703247,322.157385454806,329.400485287466,336.194301974408,342.593172100604,348.481231383316,354.077006585384
0.97,274.850881697733,286.045303756346,296.572398357043,306.283626409828,315.252195239125,323.554024792675,331.450667034935,338.63036495152,345.349681405906,351.666337458407,357.466416958225,362.97075133824
0.972,284.506456860027,295.805311945051,306.388650658815,316.11229191071,325.059471662708,333.314762938173,341.148558737292,348.249183025658,354.879780042033,361.100969842343,366.800859258361,372.202488046339
0.974,294.716730886069,306.103621909536,316.724400505597,326.440351733466,335.346773542502,343.537013320499,351.289511011615,358.294237616573,364.820782779434,370.93167612312,376.518361251651,381.804534768685
0.976,305.545100875058,316.999801230036,327.635925361082,337.321809910475,346.165265990046,354.268921279945,361.919593312709,368.809996761164,375.214682260285,381.199472152181,386.6579941888,391.815208419095
0.978,317.068704697681,328.567027785912,339.192064061234,348.82140060809,357.576258443845,365.569559674092,373.09488242589,379.849929418,386.113428106841,391.953438866541,397.267669234756,402.280639653465
0.98,329.382386658934,340.894736257034,351.477010414093,361.018898346566,369.655325506992,377.51018102306,384.883852277906,391.478978447989,397.579385998867,403.25449427552,408.406377832489,413.258271569375
0.982,342.605511102725,354.094834190818,364.596581198985,374.013704232682,382.496946253953,390.180515351025,397.371476048097,403.779883821447,409.691574403436,415.178443704298,420.147196231131,424.818986973776
0.984,356.890168106797,368.31098999723,378.685342883732,387.932846738798,396.221281797696,403.695369440305,410.667378637536,416.857076323645,422.550924013878,427.823014350458,432.585077266225,437.054471065618
0.986,372.438472303034,383.732370032396,393.921346439331,402.944294880994,410.987050794797,418.205859515634,424.915827528789,430.848425019096,436.290477732788,441.316478506922,445.843801553636,450.085460408118
0.988,389.527438438954,400.618264054228,410.54677211055,419.276465246749,427.010849045084,433.917564781413,440.313062345187,445.943456588368,451.091719016379,455.834240191542,460.094015360823,464.076932575095
0.99,408.55357214483,419.338774223596,428.909037993536,437.256130627009,444.601921937272,451.125393119601,457.141118463492,462.412194079882,467.215893918282,471.628038495431,475.579096915476,479.266461789024
0.992,430.125088252944,440.460906512976,449.537350389074,457.381751178167,464.23290227813,470.27919841805,475.828681871128,480.666524695428,485.059444024245,489.082162348613,492.672829748506,496.016330149897
0.994,455.262465898255,464.931544355382,473.317270603609,480.485895669205,486.691976366423,492.129613457319,497.09439375278,501.397900299037,505.289135203153,508.840213824714,511.999290750468,514.933846216969
0.996,485.948036412595,494.58802831623,501.961864075596,508.179750668856,513.506041239556,518.132175754485,522.329648337444,525.943689651572,529.196425429901,532.15292319911,534.771540261643,537.198829008532
0.998,527.281696381783,534.140017705802,539.858418649411,544.590872427095,548.585543233067,552.015925843897,555.103114681995,557.738281549285,560.096439381667,562.228931048938,564.108431296835,565.844781232725
1,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733,632.600732600733
